,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
966,359970,Challengers!,https://boardgamegeek.com/boardgame/359970,1,8,45,na,1.79
967,65244,Forbidden Island,https://boardgamegeek.com/boardgame/65244,2,4,30,na,1.74
968,231218,Black Sonata,https://boardgamegeek.com/boardgame/231218,1,na,30,na,2.1
969,2093,Mahjong,https://boardgamegeek.com/boardgame/2093,3,4,120,na,2.58
970,41002,Vasco da Gama,https://boardgamegeek.com/boardgame/41002,2,4,60,120,3.24
971,219215,Werewords,https://boardgamegeek.com/boardgame/219215,4,10,10,na,1.16
972,12962,Reef Encounter,https://boardgamegeek.com/boardgame/12962,2,4,60,120,3.68
973,145659,Scoville,https://boardgamegeek.com/boardgame/145659,2,6,60,90,2.78
974,91514,Rhino Hero,https://boardgamegeek.com/boardgame/91514,2,5,5,15,1.02
975,297129,Jekyll vs. Hyde,https://boardgamegeek.com/boardgame/297129,2,na,30,na,1.85
976,28181,Combat Commander: Pacific,https://boardgamegeek.com/boardgame/28181,2,na,180,na,3.25
977,137269,Spyrium,https://boardgamegeek.com/boardgame/137269,2,5,75,na,2.89
978,329845,Stella: Dixit Universe,https://boardgamegeek.com/boardgame/329845,3,6,30,na,1.13
979,245643,Luxor,https://boardgamegeek.com/boardgame/245643,2,4,45,na,1.9
980,38996,Washington's War,https://boardgamegeek.com/boardgame/38996,2,na,90,na,2.88
981,79127,Star Trek: Fleet Captains,https://boardgamegeek.com/boardgame/79127,2,4,90,120,3.06
982,372559,Spots,https://boardgamegeek.com/boardgame/372559,1,4,25,30,1.3
983,284818,Caylus 1303,https://boardgamegeek.com/boardgame/284818,2,5,60,90,2.86
984,248065,Zombicide: Invader,https://boardgamegeek.com/boardgame/248065,1,6,60,na,2.35
985,117915,Yedo,https://boardgamegeek.com/boardgame/117915,2,5,120,180,3.34
986,177590,"13 Days: The Cuban Missile Crisis, 1962",https://boardgamegeek.com/boardgame/177590,2,na,45,na,2.33
987,26990,Container,https://boardgamegeek.com/boardgame/26990,3,5,60,90,3.24
988,37380,Roll Through the Ages: The Bronze Age,https://boardgamegeek.com/boardgame/37380,1,4,30,45,1.78
989,904,Nightmare Productions,https://boardgamegeek.com/boardgame/904,2,5,60,na,2.1
990,119788,Hyperborea,https://boardgamegeek.com/boardgame/119788,2,6,50,150,3.16
991,281549,Beast,https://boardgamegeek.com/boardgame/281549,2,4,60,120,3.03
992,12902,Carcassonne: The City,https://boardgamegeek.com/boardgame/12902,2,4,30,45,2.26
993,53953,Thunderstone,https://boardgamegeek.com/boardgame/53953,1,5,60,na,2.5
994,155362,Ca$h 'n Guns: Second Edition,https://boardgamegeek.com/boardgame/155362,4,8,30,na,1.25
995,195137,Catacombs (Third Edition),https://boardgamegeek.com/boardgame/195137,2,5,60,90,2.4
996,329465,Red Rising,https://boardgamegeek.com/boardgame/329465,1,6,45,60,2.31
997,1041,San Marco,https://boardgamegeek.com/boardgame/1041,3,4,75,na,2.67
998,173,Formula Dé,https://boardgamegeek.com/boardgame/173,2,10,120,na,1.96
999,29368,Last Night on Earth: The Zombie Game,https://boardgamegeek.com/boardgame/29368,2,6,60,90,2.3
1000,94,Union Pacific,https://boardgamegeek.com/boardgame/94,2,6,90,na,2.55
1001,154458,Akrotiri,https://boardgamegeek.com/boardgame/154458,2,na,45,na,2.64
1002,239464,Palm Island,https://boardgamegeek.com/boardgame/239464,1,2,15,na,1.75
1003,235488,Istanbul: The Dice Game,https://boardgamegeek.com/boardgame/235488,2,4,20,40,1.79
1004,166384,Spyfall,https://boardgamegeek.com/boardgame/166384,3,8,15,na,1.23
1005,244992,The Mind,https://boardgamegeek.com/boardgame/244992,2,4,20,na,1.08
1006,98229,Pictomania,https://boardgamegeek.com/boardgame/98229,3,6,25,na,1.53
1007,112,Condottiere,https://boardgamegeek.com/boardgame/112,2,6,20,45,1.96
1008,351817,Marvel Zombies: A Zombicide Game,https://boardgamegeek.com/boardgame/351817,1,6,60,na,2.38
1009,291508,Tiny Epic Dinosaurs,https://boardgamegeek.com/boardgame/291508,1,4,30,60,2.63
1010,210296,DinoGenics,https://boardgamegeek.com/boardgame/210296,1,5,90,120,2.93
1011,24800,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,https://boardgamegeek.com/boardgame/24800,1,4,120,na,3.0
1012,129948,The Palaces of Carrara,https://boardgamegeek.com/boardgame/129948,2,4,60,na,2.59
1013,429293,The Fellowship of the Ring: Trick-Taking Game,https://boardgamegeek.com/boardgame/429293,1,4,20,na,2.06
1014,199966,Kingsburg (Second Edition),https://boardgamegeek.com/boardgame/199966,2,5,90,120,2.45
1015,113997,Tajemnicze Domostwo,https://boardgamegeek.com/boardgame/113997,2,7,30,60,1.83
1016,148575,Marvel Dice Masters: Avengers vs. X-Men,https://boardgamegeek.com/boardgame/148575,2,na,60,na,2.3
1017,411567,The Gang,https://boardgamegeek.com/boardgame/411567,3,6,20,na,1.61
1018,313889,Hoplomachus: Victorum,https://boardgamegeek.com/boardgame/313889,1,na,na,na,3.51
1019,1345,Genoa,https://boardgamegeek.com/boardgame/1345,2,5,60,120,3.07
1020,160851,Lanterns: The Harvest Festival,https://boardgamegeek.com/boardgame/160851,2,4,30,na,1.54
1021,25669,Qwirkle,https://boardgamegeek.com/boardgame/25669,2,4,45,na,1.59
1022,272738,Jaws,https://boardgamegeek.com/boardgame/272738,2,4,60,na,2.15
1023,18098,Napoleon's Triumph,https://boardgamegeek.com/boardgame/18098,2,na,180,na,3.65
1024,197405,Tak,https://boardgamegeek.com/boardgame/197405,2,na,20,60,2.43
1025,223953,Kitchen Rush,https://boardgamegeek.com/boardgame/223953,1,4,30,45,2.2
1026,59946,Dungeons & Dragons: Castle Ravenloft Board Game,https://boardgamegeek.com/boardgame/59946,1,5,60,na,2.5
1027,238992,Call to Adventure,https://boardgamegeek.com/boardgame/238992,1,4,30,60,2.01
1028,35570,Tinners' Trail,https://boardgamegeek.com/boardgame/35570,3,4,60,90,2.83
1029,271319,Las Vegas Royale,https://boardgamegeek.com/boardgame/271319,2,5,45,60,1.42
1030,332290,Stardew Valley: The Board Game,https://boardgamegeek.com/boardgame/332290,1,4,45,200,2.72
1031,202408,Adrenaline,https://boardgamegeek.com/boardgame/202408,3,5,30,60,2.37
1032,318553,Rajas of the Ganges: The Dice Charmers,https://boardgamegeek.com/boardgame/318553,2,5,30,45,2.29
1033,177678,Signorie,https://boardgamegeek.com/boardgame/177678,2,4,60,120,3.52
1034,148319,Tragedy Looper,https://boardgamegeek.com/boardgame/148319,2,4,120,na,3.55
1035,233262,Tidal Blades: Heroes of the Reef,https://boardgamegeek.com/boardgame/233262,1,4,60,90,2.94
1036,300217,Merchants of the Dark Road,https://boardgamegeek.com/boardgame/300217,1,4,60,120,3.23
1037,158889,Summoner Wars: Alliances Master Set,https://boardgamegeek.com/boardgame/158889,2,4,45,na,2.73
1038,281466,Yedo: Deluxe Master Set,https://boardgamegeek.com/boardgame/281466,1,5,60,90,3.23
1039,271529,Botanik,https://boardgamegeek.com/boardgame/271529,2,na,30,na,1.76
1040,245487,Orchard: 9 card solitaire game,https://boardgamegeek.com/boardgame/245487,1,na,5,10,1.2
1041,2181,Bridge,https://boardgamegeek.com/boardgame/2181,4,na,60,na,3.89
1042,11971,Cockroach Poker,https://boardgamegeek.com/boardgame/11971,2,6,20,na,1.1
1043,27588,Zooloretto,https://boardgamegeek.com/boardgame/27588,2,5,45,na,1.86
1044,125678,DC Deck-Building Game,https://boardgamegeek.com/boardgame/125678,2,5,45,na,2.0
1045,343562,Horrified: American Monsters,https://boardgamegeek.com/boardgame/343562,1,5,60,na,2.18
1046,242804,Lowlands,https://boardgamegeek.com/boardgame/242804,2,4,50,100,3.08
1047,9440,Maharaja: The Game of Palace Building in India,https://boardgamegeek.com/boardgame/9440,2,5,90,na,3.17
1048,8051,Attika,https://boardgamegeek.com/boardgame/8051,2,4,45,60,2.36
1049,108906,Thunder Alley,https://boardgamegeek.com/boardgame/108906,2,7,90,na,2.39
1050,172047,The Others,https://boardgamegeek.com/boardgame/172047,2,5,90,na,3.03
1051,147151,Concept,https://boardgamegeek.com/boardgame/147151,4,12,40,na,1.38
1052,298065,Santa Monica,https://boardgamegeek.com/boardgame/298065,2,4,45,na,2.14
1053,38054,Snow Tails,https://boardgamegeek.com/boardgame/38054,2,5,45,60,2.05
1054,368058,The Wolves,https://boardgamegeek.com/boardgame/368058,2,5,75,na,2.82
1055,193214,Meeple Circus,https://boardgamegeek.com/boardgame/193214,2,5,45,na,1.41
1056,207830,5-Minute Dungeon,https://boardgamegeek.com/boardgame/207830,2,5,5,30,1.12
1057,41066,Virgin Queen,https://boardgamegeek.com/boardgame/41066,2,6,420,na,4.44
1058,295293,The Thing: The Boardgame,https://boardgamegeek.com/boardgame/295293,1,8,60,90,2.99
1059,252526,Pictomania (Second Edition),https://boardgamegeek.com/boardgame/252526,3,6,20,40,1.47
1060,26566,Homesteaders,https://boardgamegeek.com/boardgame/26566,2,4,60,90,3.04
1061,201921,Tiny Epic Quest,https://boardgamegeek.com/boardgame/201921,1,4,30,60,2.67
1062,66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,https://boardgamegeek.com/boardgame/66356,1,5,60,na,2.6
1063,13642,Louis XIV,https://boardgamegeek.com/boardgame/13642,2,4,75,100,3.0
1064,139898,Brew Crafters,https://boardgamegeek.com/boardgame/139898,2,5,90,na,3.58
1065,172931,Outfoxed!,https://boardgamegeek.com/boardgame/172931,2,4,20,na,1.11
1066,203427,Fabled Fruit,https://boardgamegeek.com/boardgame/203427,2,5,20,30,1.61
1067,191977,The Castles of Burgundy: The Card Game,https://boardgamegeek.com/boardgame/191977,1,4,30,60,2.56
1068,491,Web of Power,https://boardgamegeek.com/boardgame/491,3,5,50,60,2.31
1069,195560,Wasteland Express Delivery Service,https://boardgamegeek.com/boardgame/195560,2,5,90,120,2.94
1070,212402,The Grimm Forest,https://boardgamegeek.com/boardgame/212402,2,4,45,60,1.93
1071,132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),https://boardgamegeek.com/boardgame/132028,2,4,60,180,3.26
1072,281474,Lands of Galzyr,https://boardgamegeek.com/boardgame/281474,1,4,60,150,1.68
1073,151004,Smash Up: Science Fiction Double Feature,https://boardgamegeek.com/boardgame/151004,2,na,30,45,2.27
1074,325022,Coffee Traders,https://boardgamegeek.com/boardgame/325022,2,5,120,150,4.23
1075,362452,Atiwa,https://boardgamegeek.com/boardgame/362452,1,4,30,120,2.72
1076,154086,Gold West,https://boardgamegeek.com/boardgame/154086,2,4,45,60,2.46
1077,27976,Heroscape Master Set: Swarm of the Marro,https://boardgamegeek.com/boardgame/27976,2,4,60,na,2.27
1078,98351,Core Worlds,https://boardgamegeek.com/boardgame/98351,2,5,60,120,2.89
1079,309630,Small World of Warcraft,https://boardgamegeek.com/boardgame/309630,2,5,40,80,2.67
1080,276894,Ticket to Ride: London,https://boardgamegeek.com/boardgame/276894,2,4,10,15,1.35
1081,240,Britannia,https://boardgamegeek.com/boardgame/240,3,5,180,300,3.16
1082,270971,Era: Medieval Age,https://boardgamegeek.com/boardgame/270971,1,4,45,60,2.26
1083,8203,"Hey, That's My Fish!",https://boardgamegeek.com/boardgame/8203,2,4,20,na,1.45
1084,305682,Rolling Realms,https://boardgamegeek.com/boardgame/305682,1,6,30,na,1.96
1085,228504,Cat Lady,https://boardgamegeek.com/boardgame/228504,2,4,15,30,1.38
1086,326945,Castles of Mad King Ludwig: Collector's Edition,https://boardgamegeek.com/boardgame/326945,1,5,60,90,2.55
1087,156689,Legendary: A Marvel Deck Building Game – Villains,https://boardgamegeek.com/boardgame/156689,1,5,45,na,2.71
1088,82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,https://boardgamegeek.com/boardgame/82421,2,4,30,na,2.29
1089,52461,Legacy: The Testament of Duke de Crecy,https://boardgamegeek.com/boardgame/52461,1,4,60,na,2.72
1090,295607,Canopy,https://boardgamegeek.com/boardgame/295607,1,4,30,na,2.0
1091,268201,Dice Throne,https://boardgamegeek.com/boardgame/268201,2,6,20,40,2.13
1092,15817,Manila,https://boardgamegeek.com/boardgame/15817,3,5,60,na,2.04
1093,108784,Ascension: Storm of Souls,https://boardgamegeek.com/boardgame/108784,1,4,30,na,2.33
1094,300753,Cross Clues,https://boardgamegeek.com/boardgame/300753,2,6,5,10,1.08
1095,403441,Windmill Valley,https://boardgamegeek.com/boardgame/403441,1,4,45,90,3.04
1096,224597,Warhammer Underworlds: Shadespire,https://boardgamegeek.com/boardgame/224597,2,na,30,na,2.52
1097,387780,Rats of Wistar,https://boardgamegeek.com/boardgame/387780,1,4,90,na,3.38
1098,169124,Flick 'em Up!,https://boardgamegeek.com/boardgame/169124,2,10,30,45,1.34
1099,227515,Riverboat,https://boardgamegeek.com/boardgame/227515,2,4,90,na,2.93
1100,106217,Hawaii,https://boardgamegeek.com/boardgame/106217,2,5,60,na,2.9
1101,66056,Rivals for Catan,https://boardgamegeek.com/boardgame/66056,2,na,45,60,2.32
1102,303553,Skulls of Sedlec,https://boardgamegeek.com/boardgame/303553,2,3,20,na,1.27
1103,65901,Age of Industry,https://boardgamegeek.com/boardgame/65901,2,5,120,na,3.36
1104,241266,Little Town,https://boardgamegeek.com/boardgame/241266,2,4,30,60,1.95
1105,245476,CuBirds,https://boardgamegeek.com/boardgame/245476,2,5,20,na,1.32
1106,318983,Faiyum,https://boardgamegeek.com/boardgame/318983,1,5,110,140,3.06
1107,195314,Herbaceous,https://boardgamegeek.com/boardgame/195314,1,4,15,20,1.2
1108,681,Quarto,https://boardgamegeek.com/boardgame/681,2,na,20,na,1.88
1109,340041,Kingdomino Origins,https://boardgamegeek.com/boardgame/340041,2,4,20,40,1.9
1110,329873,Grove: 9 card solitaire game,https://boardgamegeek.com/boardgame/329873,1,na,5,10,1.3
1111,244654,Wildlands,https://boardgamegeek.com/boardgame/244654,2,4,30,60,2.24
1112,1382,Winner's Circle,https://boardgamegeek.com/boardgame/1382,2,6,45,60,1.61
1113,191300,Archaeology: The New Expedition,https://boardgamegeek.com/boardgame/191300,2,5,20,na,1.27
1114,279254,Ecos: First Continent,https://boardgamegeek.com/boardgame/279254,2,6,45,75,2.57
1115,178336,World's Fair 1893,https://boardgamegeek.com/boardgame/178336,2,4,35,45,2.01
1116,177524,ICECOOL,https://boardgamegeek.com/boardgame/177524,2,4,30,na,1.05
1117,296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,https://boardgamegeek.com/boardgame/296345,1,8,90,na,2.28
1118,218509,Empires of the Void II,https://boardgamegeek.com/boardgame/218509,2,5,90,180,3.47
1119,229892,Container: 10th Anniversary Jumbo Edition!,https://boardgamegeek.com/boardgame/229892,3,5,75,90,2.94
1120,141517,A Study in Emerald,https://boardgamegeek.com/boardgame/141517,2,5,90,na,3.45
1121,40793,Dice Town,https://boardgamegeek.com/boardgame/40793,2,5,45,na,1.69
1122,164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",https://boardgamegeek.com/boardgame/164949,2,4,120,180,3.03
1123,176371,Explorers of the North Sea,https://boardgamegeek.com/boardgame/176371,1,4,45,60,2.14
1124,182340,Star Trek: Frontiers,https://boardgamegeek.com/boardgame/182340,1,4,60,240,4.33
1125,554,La Città,https://boardgamegeek.com/boardgame/554,2,5,120,na,3.27
1126,66505,The Speicherstadt,https://boardgamegeek.com/boardgame/66505,2,5,45,na,2.27
1127,287084,Oriflamme,https://boardgamegeek.com/boardgame/287084,3,5,15,30,1.68
1128,72287,Mr. Jack Pocket,https://boardgamegeek.com/boardgame/72287,2,na,15,na,1.82
1129,204027,Cottage Garden,https://boardgamegeek.com/boardgame/204027,1,4,60,na,1.89
1130,224,History of the World,https://boardgamegeek.com/boardgame/224,3,6,135,270,2.77
1131,104710,Wiz-War (Eighth Edition),https://boardgamegeek.com/boardgame/104710,2,4,30,60,2.32
1132,161882,Irish Gauge,https://boardgamegeek.com/boardgame/161882,3,5,60,na,2.38
1133,19600,Antike,https://boardgamegeek.com/boardgame/19600,2,6,120,na,2.99
1134,242684,Reavers of Midgard,https://boardgamegeek.com/boardgame/242684,2,4,60,120,2.92
1135,342848,World of Warcraft: Wrath of the Lich King,https://boardgamegeek.com/boardgame/342848,1,5,45,60,2.24
1136,157403,Black Fleet,https://boardgamegeek.com/boardgame/157403,3,4,60,na,1.94
1137,217861,Paper Tales,https://boardgamegeek.com/boardgame/217861,2,5,30,na,2.18
1138,352574,Fit to Print,https://boardgamegeek.com/boardgame/352574,1,6,15,30,2.08
1139,284108,Pictures,https://boardgamegeek.com/boardgame/284108,3,5,20,30,1.04
1140,387378,MLEM: Space Agency,https://boardgamegeek.com/boardgame/387378,2,5,30,60,1.73
1141,153065,Linko,https://boardgamegeek.com/boardgame/153065,2,5,20,na,1.39
1142,360265,Sabika,https://boardgamegeek.com/boardgame/360265,1,4,60,120,3.83
1143,823,The Lord of the Rings,https://boardgamegeek.com/boardgame/823,2,5,60,90,2.53
1144,171669,Discoveries: The Journals of Lewis & Clark,https://boardgamegeek.com/boardgame/171669,2,4,60,na,2.35
1145,299960,Alma Mater,https://boardgamegeek.com/boardgame/299960,2,4,90,150,3.75
1146,82420,Summoner Wars: Guild Dwarves vs Cave Goblins,https://boardgamegeek.com/boardgame/82420,2,4,30,na,2.23
1147,368017,Point City,https://boardgamegeek.com/boardgame/368017,1,4,15,30,1.7
1148,134352,Two Rooms and a Boom,https://boardgamegeek.com/boardgame/134352,6,30,7,20,1.47
1149,230080,Majesty: For the Realm,https://boardgamegeek.com/boardgame/230080,2,4,20,30,1.72
1150,293889,Fallout Shelter: The Board Game,https://boardgamegeek.com/boardgame/293889,2,4,60,90,2.03
1151,352697,Resist!,https://boardgamegeek.com/boardgame/352697,1,na,20,40,2.25
1152,228855,Set a Watch,https://boardgamegeek.com/boardgame/228855,1,4,45,80,2.41
1153,324090,Scarface 1920,https://boardgamegeek.com/boardgame/324090,1,4,90,150,3.79
1154,174570,Legendary Encounters: A Predator Deck Building Game,https://boardgamegeek.com/boardgame/174570,1,5,45,na,2.68
1155,253284,Ticket to Ride: New York,https://boardgamegeek.com/boardgame/253284,2,4,10,15,1.26
1156,296108,Terraforming Mars: The Dice Game,https://boardgamegeek.com/boardgame/296108,1,4,45,na,2.38
1157,306481,Tawantinsuyu: The Inca Empire,https://boardgamegeek.com/boardgame/306481,1,4,60,120,4.1
1158,354544,Unmatched: Houdini vs. The Genie,https://boardgamegeek.com/boardgame/354544,2,na,20,na,2.3
1159,261114,Men at Work,https://boardgamegeek.com/boardgame/261114,2,5,30,45,1.08
1160,35497,Fauna,https://boardgamegeek.com/boardgame/35497,2,6,45,60,1.46
1161,939,Star Wars: The Queen's Gambit,https://boardgamegeek.com/boardgame/939,2,4,120,na,2.48
1162,394106,Everdell Farshore,https://boardgamegeek.com/boardgame/394106,1,4,40,80,2.88
1163,358320,Sleeping Gods: Distant Skies,https://boardgamegeek.com/boardgame/358320,1,4,60,600,2.92
1164,37628,Haggis,https://boardgamegeek.com/boardgame/37628,2,4,45,na,2.1
1165,205597,Jump Drive,https://boardgamegeek.com/boardgame/205597,2,4,10,30,2.01
1166,146312,Ghost Fightin' Treasure Hunters,https://boardgamegeek.com/boardgame/146312,2,4,30,na,1.62
1167,200077,Mint Works,https://boardgamegeek.com/boardgame/200077,1,4,10,20,1.74
1168,150999,Valley of the Kings,https://boardgamegeek.com/boardgame/150999,2,4,45,na,2.18
1169,233571,Star Wars: Legion,https://boardgamegeek.com/boardgame/233571,2,na,120,180,3.5
1170,194517,Super Fantasy Brawl,https://boardgamegeek.com/boardgame/194517,2,4,30,40,2.27
1171,200954,Fields of Green,https://boardgamegeek.com/boardgame/200954,2,4,45,na,2.6
1172,16992,Tsuro,https://boardgamegeek.com/boardgame/16992,2,8,15,20,1.22
1173,75449,Firenze,https://boardgamegeek.com/boardgame/75449,2,4,60,na,2.55
1174,185589,Islebound,https://boardgamegeek.com/boardgame/185589,2,4,60,120,2.73
1175,217449,NMBR 9,https://boardgamegeek.com/boardgame/217449,1,4,20,na,1.22
1176,180680,Automobiles,https://boardgamegeek.com/boardgame/180680,2,5,45,75,2.21
1177,300327,The Castles of Tuscany,https://boardgamegeek.com/boardgame/300327,2,4,45,60,2.23
1178,25568,Metropolys,https://boardgamegeek.com/boardgame/25568,2,4,30,60,2.2
1179,242722,Here I Stand: 500th Anniversary Edition,https://boardgamegeek.com/boardgame/242722,2,6,180,360,4.6
1180,95064,Ascension: Return of the Fallen,https://boardgamegeek.com/boardgame/95064,1,2,30,na,2.16
